hazy_file,clear_file,beta,psnr,ssim
0355_0.85_0.12.jpg,0355.png,0.85,15.641546184181712,0.8317142
0356_0.85_0.08.jpg,0356.png,0.85,16.136432462893453,0.77688223
0357_0.95_0.12.jpg,0357.png,0.95,18.96435506752308,0.80888957
0359_0.85_0.16.jpg,0359.png,0.85,16.936453227486943,0.74805206
0361_0.85_0.2.jpg,0361.png,0.85,21.438075689283718,0.9207072
0362_0.95_0.08.jpg,0362.png,0.95,18.78959662630701,0.91556215
0364_0.85_0.12.jpg,0364.png,0.85,16.84847743377993,0.891562
0366_0.9_0.16.jpg,0366.png,0.9,22.267066826349307,0.95131254
0369_0.85_0.2.jpg,0369.png,0.85,18.06620467082813,0.88383275
0371_0.9_0.08.jpg,0371.png,0.9,16.3248673968573,0.7015237
0372_0.85_0.12.jpg,0372.png,0.85,19.35148551253334,0.8499448
0375_0.85_0.16.jpg,0375.png,0.85,19.221925443401485,0.9021533
0380_0.85_0.2.jpg,0380.png,0.85,17.195074148314227,0.7916672
0382_0.9_0.08.jpg,0382.png,0.9,19.600002119577102,0.8348968
0383_0.9_0.2.jpg,0383.png,0.9,20.31821165159801,0.89651936
0385_0.8_0.08.jpg,0385.png,0.8,15.413902099514107,0.6828642
0386_1_0.12.jpg,0386.png,1.0,18.493618483305198,0.78454775
0388_0.95_0.16.jpg,0388.png,0.95,22.537161187396958,0.8708455
0390_0.9_0.12.jpg,0390.png,0.9,19.47925889280395,0.91718215
0391_1_0.08.jpg,0391.png,1.0,19.621197009239477,0.8548739
0392_1_0.2.jpg,0392.png,1.0,22.921649117446393,0.93474597
0393_1_0.2.jpg,0393.png,1.0,26.62566262521148,0.97462445
0395_0.95_0.08.jpg,0395.png,0.95,22.642912307030436,0.9469916
0397_0.85_0.12.jpg,0397.png,0.85,18.732475778177783,0.9341031
0399_0.8_0.08.jpg,0399.png,0.8,17.96323639099199,0.8355227
0400_0.9_0.12.jpg,0400.png,0.9,22.945544873358248,0.9460524
0402_0.8_0.16.jpg,0402.png,0.8,19.77619408330923,0.9016488
0404_0.8_0.2.jpg,0404.png,0.8,18.80837960928716,0.9303306
0405_1_0.08.jpg,0405.png,1.0,20.34045331375609,0.92064863
0406_1_0.2.jpg,0406.png,1.0,23.017575276195004,0.95517707
0407_0.95_0.16.jpg,0407.png,0.95,24.10594620042183,0.9516942
0409_1_0.12.jpg,0409.png,1.0,21.010614566407092,0.9255573
0411_0.95_0.16.jpg,0411.png,0.95,21.16443234087816,0.93375945
0413_0.95_0.2.jpg,0413.png,0.95,21.682704058728586,0.92250395
1001_0.8_0.16.jpg,1001.png,0.8,20.138690721049418,0.9273319
1002_1_0.16.jpg,1002.png,1.0,21.743863317899255,0.92582417
1005_0.8_0.12.jpg,1005.png,0.8,18.733198225539905,0.9294095
1006_1_0.16.jpg,1006.png,1.0,26.70504470436446,0.968303
1007_0.95_0.08.jpg,1007.png,0.95,21.00096141472612,0.8957975
1008_0.9_0.12.jpg,1008.png,0.9,22.120322423680516,0.91594315
1009_0.85_0.12.jpg,1009.png,0.85,21.510779154536692,0.93729734
1010_0.85_0.08.jpg,1010.png,0.85,15.817065213414722,0.8629158
1011_0.95_0.12.jpg,1011.png,0.95,23.146862245230587,0.9059989
